"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id_version","ensembl_gene_id","external_gene_name"
"93",207.546501345566,0.150507433842123,0.110079250672773,4.08775672482915,4.35564552518601e-05,0.00664560299172529,"ENSMUSG00000089803.3","ENSMUSG00000089803","Gm10171"
"94",65.0510683695945,0.479312009067902,0.172260265245611,4.08984651867486,4.31658731726533e-05,0.00664560299172529,"ENSMUSG00000114277.1","ENSMUSG00000114277","Gm48583"
"95",893.55080183593,0.835522169686081,0.208401285516214,4.07115782825569,4.67800395465342e-05,0.00686997790106899,"ENSMUSG00000002257.8","ENSMUSG00000002257","Def6"
"96",561.330651152549,0.863978072583825,0.221819115498894,4.07018978856507,4.6974853495686e-05,0.00686997790106899,"ENSMUSG00000053007.9","ENSMUSG00000053007","Creb5"
"97",1271.24193434307,0.797804699965168,0.197762235022936,4.06798170413584,4.74221037655717e-05,0.00686997790106899,"ENSMUSG00000076617.9","ENSMUSG00000076617","Ighm"
"98",58.5852945514539,0.55561209969591,0.180398231629864,4.07617865783815,4.57818489029101e-05,0.00686997790106899,"ENSMUSG00000105081.1","ENSMUSG00000105081","Gm43110"
"99",57.9808372986656,0.55379222310302,0.180224570914579,4.06852210548383,4.73122731373661e-05,0.00686997790106899,"ENSMUSG00000107770.1","ENSMUSG00000107770","Gm44126"
"100",72.0827533542796,0.553231113937374,0.189689867854687,4.05867210113979,4.93525547110967e-05,0.00707814339666548,"ENSMUSG00000020435.17","ENSMUSG00000020435","Osbp2"
"101",527.464723382573,0.858356993509567,0.217534681421581,4.05410705726109,5.03261663940703e-05,0.00714631562795799,"ENSMUSG00000032578.7","ENSMUSG00000032578","Cish"
"102",510.421610459531,0.858800919291757,0.217259801099648,4.04996418946958,5.12254712987584e-05,0.00720270303300777,"ENSMUSG00000018986.10","ENSMUSG00000018986","Slfn3"
"103",20.7996135217181,-0.363257916269838,0.120175743366497,-4.03374415624807,5.48950855890536e-05,0.0076437409467787,"ENSMUSG00000117338.1","ENSMUSG00000117338","Gm49804"
"104",462.347731878027,0.855534663506712,0.222019344168448,4.02877401278302,5.60684831351987e-05,0.00773205947235596,"ENSMUSG00000046876.16","ENSMUSG00000046876","Atxn1"
"105",1357.07989776846,-0.783118203752186,0.1937167412008,-4.01811484434516,5.86656045919211e-05,0.00801316286721269,"ENSMUSG00000043895.6","ENSMUSG00000043895","S1pr2"
"106",1401.42699931793,0.770413420956547,0.194346359890964,3.99400855782274,6.49655170714513e-05,0.00878995703621467,"ENSMUSG00000034518.14","ENSMUSG00000034518","Hmgxb4"
"107",466.716849820307,-0.886748348963256,0.218458175215366,-3.98695231491429,6.69274704031096e-05,0.00897078299552708,"ENSMUSG00000026200.13","ENSMUSG00000026200","Glb1l"
"108",663.613880531728,0.839665408500482,0.215426414446069,3.98314499429581,6.80092335097852e-05,0.00899031156055678,"ENSMUSG00000043017.9","ENSMUSG00000043017","Ptgir"
"109",52.8250404247208,0.510928130559909,0.175855767064038,3.98203793969401,6.83268693418413e-05,0.00899031156055678,"ENSMUSG00000089936.1","ENSMUSG00000089936","Gm16199"
"110",375.714399166462,-0.908476560843318,0.222673002928922,-3.9636851667626,7.38015700477149e-05,0.00934576302894655,"ENSMUSG00000001435.15","ENSMUSG00000001435","Col18a1"
"111",199.28224699557,0.80409956517846,0.221894767370093,3.95883783514674,7.53153508159345e-05,0.00934576302894655,"ENSMUSG00000014592.20","ENSMUSG00000014592","Camta1"
"112",620.617961115083,0.84025789885972,0.218398529837301,3.95796897792509,7.55897720929996e-05,0.00934576302894655,"ENSMUSG00000021127.7","ENSMUSG00000021127","Zfp36l1"
"113",3663.08651023248,0.715631329866929,0.18133456840432,3.96425753074825,7.3624737216861e-05,0.00934576302894655,"ENSMUSG00000033943.15","ENSMUSG00000033943","Mga"
"114",474.569838094583,0.843832541080384,0.222293366509144,3.96437279798391,7.35891737181717e-05,0.00934576302894655,"ENSMUSG00000039270.9","ENSMUSG00000039270","Megf9"
"115",1810.41689838264,-0.752430126807353,0.189089023122154,-3.95859289083212,7.5392618916347e-05,0.00934576302894655,"ENSMUSG00000042745.9","ENSMUSG00000042745","Id1"
"116",51.8413126723639,0.507620893658643,0.175504338954035,3.96821775460528,7.24121532568652e-05,0.00934576302894655,"ENSMUSG00000076270.1","ENSMUSG00000076270","Mir719"
"117",52.0129364427573,0.477047709054829,0.172060181612129,3.94866099888122,7.85895523234799e-05,0.00963360136259272,"ENSMUSG00000101330.1","ENSMUSG00000101330","Gm10193"
"118",682.373076583903,0.811186388588485,0.208874238882948,3.94185586779729,8.08535607366241e-05,0.00982713362783613,"ENSMUSG00000027284.16","ENSMUSG00000027284","Cdan1"
"119",16266.8087169462,-0.655606172086451,0.166453519946952,-3.92944823540924,8.51410020709399e-05,0.0102612794260624,"ENSMUSG00000092274.3","ENSMUSG00000092274","Neat1"
"120",4137.5799319747,0.680270239977945,0.173855198873255,3.92581857338193,8.6435288216589e-05,0.0103304575300193,"ENSMUSG00000032480.17","ENSMUSG00000032480","Dhx30"
"121",1735.09371002226,0.73590221324316,0.189131661075855,3.91387135794405,9.08280376023218e-05,0.0106775058630533,"ENSMUSG00000011831.16","ENSMUSG00000011831","Evi5"
"122",17297.4541796849,-0.656722127676982,0.16735764690668,-3.91457330492679,9.05642210805028e-05,0.0106775058630533,"ENSMUSG00000101249.1","ENSMUSG00000101249","Gm29216"
"123",350.96681242821,0.0138120042437789,0.0354390652731009,3.91039975932364,9.21434944007604e-05,0.0107440812739488,"ENSMUSG00000094103.2","ENSMUSG00000094103","Fam177a2"
"124",59.1201904296735,0.51514218777346,0.177494972443757,3.89413530269846,9.85496346832256e-05,0.0113071908850146,"ENSMUSG00000026357.3","ENSMUSG00000026357","Rgs18"
